RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,UpdateTime,VersionID
THB8050,8050,True,"[{'OperatorID': '28', 'OperatorName': {'Zh_tw': '高雄客運', 'En': 'Kaohsiung Bus Co., Ltd.'}, 'OperatorCode': 'KaohsiungBus', 'OperatorNo': '1003'}]",010,010,"[{'SubRouteUID': 'THB805001', 'SubRouteID': '805001', 'OperatorIDs': ['28'], 'SubRouteName': {'Zh_tw': '8050', 'En': '8050'}, 'Headsign': '臺南→旗山', 'HeadsignEn': 'Tainan→Qishan', 'Direction': 0}, {'SubRouteUID': 'THB805002', 'SubRouteID': '805002', 'OperatorIDs': ['28'], 'SubRouteName': {'Zh_tw': '8050', 'En': '8050'}, 'Headsign': '旗山→臺南', 'HeadsignEn': 'Qishan→Tainan', 'Direction': 1}]",12,"{'Zh_tw': '8050', 'En': '8050'}",臺南火車站(南站),Tainan Railway Station(S Station),旗山轉運站,Qishan South Station,http://web.taiwanbus.tw/TMSData/Schematic/file/8050.jpg,2023-07-13T07:38:39+08:00,1790
THB8101,8101,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810101', 'SubRouteID': '810101', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8101', 'En': '8101'}, 'Headsign': '台東→靜埔', 'HeadsignEn': 'Taitung→Jingpu', 'Direction': 0}, {'SubRouteUID': 'THB810102', 'SubRouteID': '810102', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8101', 'En': '8101'}, 'Headsign': '靜埔→台東', 'HeadsignEn': 'Jingpu→Taitung', 'Direction': 1}, {'SubRouteUID': 'THB8101A1', 'SubRouteID': '8101A1', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8101A', 'En': '8101A'}, 'Headsign': '台東轉運站→三仙台遊憩區[台灣好行東部海岸線(一日行程)]', 'HeadsignEn': 'Taitung→ Sanxiantai(East Coast Line Day Trip)', 'Direction': 0}, {'SubRouteUID': 'THB8101B1', 'SubRouteID': '8101B1', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8101B', 'En': '8101B'}, 'Headsign': '台東轉運站→阿美民俗中心[台灣好行東部海岸線(上午半日)]', 'HeadsignEn': 'Taitung→ Amis Folk Center(East Coast Line Day Tour (Morning Half Day Tour))', 'Direction': 0}, {'SubRouteUID': 'THB8101D1', 'SubRouteID': '8101D1', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8101D', 'En': '8101D'}, 'Headsign': '台東轉運站→阿美民俗中心[台灣好行東部海岸線(下午晚上行程)]', 'HeadsignEn': 'Taitung→Amis Folk Center(East Coast Line Day Tour (Afternoon Half Day Tour))', 'Direction': 0}]",12,"{'Zh_tw': '8101', 'En': '8101'}",台東轉運站,Taitung Bus Station,德蕾莎,Deleisha,http://web.taiwanbus.tw/TMSData/Schematic/file/8101.jpg,2023-07-13T07:38:39+08:00,1790
THB8102,8102,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810201', 'SubRouteID': '810201', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8102', 'En': '8102'}, 'Headsign': '台東→靜埔(經中華大橋)', 'HeadsignEn': 'Taitung→Jingpu(Via Zhonghua Bridge)', 'Direction': 0}, {'SubRouteUID': 'THB810202', 'SubRouteID': '810202', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8102', 'En': '8102'}, 'Headsign': '靜埔→台東(經中華大橋)', 'HeadsignEn': 'Jingpu→Taitung(Via Zhonghua Bridge)', 'Direction': 1}]",12,"{'Zh_tw': '8102', 'En': '8102'}",台東轉運站,Taitung Bus Station,德蕾莎,Deleisha,http://web.taiwanbus.tw/TMSData/Schematic/file/8102.jpg,2023-07-13T07:38:39+08:00,1790
THB8103,8103,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810301', 'SubRouteID': '810301', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8103', 'En': '8103'}, 'Headsign': '台東→成功', 'HeadsignEn': 'Taitung→Chenggong', 'Direction': 0}, {'SubRouteUID': 'THB810302', 'SubRouteID': '810302', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8103', 'En': '8103'}, 'Headsign': '成功→台東', 'HeadsignEn': 'Chenggong→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8103', 'En': '8103'}",台東轉運站,Taitung Bus Station,成功,Chenggong,http://web.taiwanbus.tw/TMSData/Schematic/file/8103.jpg,2023-07-13T07:38:39+08:00,1790
THB8105,8105,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810501', 'SubRouteID': '810501', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8105', 'En': '8105'}, 'Headsign': '成功→靜埔', 'HeadsignEn': 'Chenggong→Jingpu', 'Direction': 0}, {'SubRouteUID': 'THB810502', 'SubRouteID': '810502', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8105', 'En': '8105'}, 'Headsign': '靜埔→成功', 'HeadsignEn': 'Jingpu→Chenggong', 'Direction': 1}]",12,"{'Zh_tw': '8105', 'En': '8105'}",成功,Chenggong,德蕾莎,Deleisha,http://web.taiwanbus.tw/TMSData/Schematic/file/8105.jpg,2023-07-13T07:38:39+08:00,1790
THB8107,8107,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810701', 'SubRouteID': '810701', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8107', 'En': '8107'}, 'Headsign': '成功→泰源', 'HeadsignEn': 'Chenggong→Taiyuan', 'Direction': 0}, {'SubRouteUID': 'THB810702', 'SubRouteID': '810702', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8107', 'En': '8107'}, 'Headsign': '泰源→成功', 'HeadsignEn': 'Taiyuan→Chenggong', 'Direction': 1}]",12,"{'Zh_tw': '8107', 'En': '8107'}",成功,Chenggong,泰源,Taiyuan,http://web.taiwanbus.tw/TMSData/Schematic/file/8107.jpg,2023-07-13T07:38:39+08:00,1790
THB8109,8109,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB810901', 'SubRouteID': '810901', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8109', 'En': '8109'}, 'Headsign': '台東→泰源', 'HeadsignEn': 'Taitung→Taiyuan', 'Direction': 0}, {'SubRouteUID': 'THB810902', 'SubRouteID': '810902', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8109', 'En': '8109'}, 'Headsign': '泰源→台東', 'HeadsignEn': 'Taiyuan→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8109', 'En': '8109'}",台東轉運站,Taitung Bus Station,泰源,Taiyuan,http://web.taiwanbus.tw/TMSData/Schematic/file/8109.jpg,2023-07-13T07:38:39+08:00,1790
THB8110,8110,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811001', 'SubRouteID': '811001', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8110', 'En': '8110'}, 'Headsign': '泰源→東河農場', 'HeadsignEn': 'Taiyuan→Donghe Recreation Area', 'Direction': 0}, {'SubRouteUID': 'THB811002', 'SubRouteID': '811002', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8110', 'En': '8110'}, 'Headsign': '東河農場→泰源', 'HeadsignEn': 'Donghe Recreation Area→Taiyuan', 'Direction': 1}]",12,"{'Zh_tw': '8110', 'En': '8110'}",泰源,Taiyuan,東河農場,Donghe Farm,http://web.taiwanbus.tw/TMSData/Schematic/file/8110.jpg,2023-07-13T07:38:39+08:00,1790
THB8111,8111,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811101', 'SubRouteID': '811101', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8111', 'En': '8111'}, 'Headsign': '泰源→後寮', 'HeadsignEn': 'Taiyuan→Houliao', 'Direction': 0}, {'SubRouteUID': 'THB811102', 'SubRouteID': '811102', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8111', 'En': '8111'}, 'Headsign': '後寮→泰源', 'HeadsignEn': 'Houliao→Taiyuan', 'Direction': 1}]",12,"{'Zh_tw': '8111', 'En': '8111'}",泰源,Taiyuan,後寮,Houliao,http://web.taiwanbus.tw/TMSData/Schematic/file/8111.jpg,2023-07-13T07:38:39+08:00,1790
THB8113,8113,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811301', 'SubRouteID': '811301', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8113', 'En': '8113'}, 'Headsign': '台東轉運站→達魯瑪克', 'HeadsignEn': 'Taitung Bus Station→Taromak', 'Direction': 0}, {'SubRouteUID': 'THB811302', 'SubRouteID': '811302', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8113', 'En': '8113'}, 'Headsign': '達魯瑪克→台東轉運站', 'HeadsignEn': 'Taromak→Taitung Bus Station', 'Direction': 1}]",12,"{'Zh_tw': '8113', 'En': '8113'}",台東轉運站,Taitung Bus Station,達魯瑪克,Taromak,http://web.taiwanbus.tw/TMSData/Schematic/file/8113.jpg,2023-07-13T07:38:39+08:00,1790
THB8115,8115,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811501', 'SubRouteID': '811501', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8115', 'En': '8115'}, 'Headsign': '台東→康樂', 'HeadsignEn': 'Taitung→Kangle', 'Direction': 0}, {'SubRouteUID': 'THB811502', 'SubRouteID': '811502', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8115', 'En': '8115'}, 'Headsign': '康樂→台東', 'HeadsignEn': 'Kangle→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8115', 'En': '8115'}",台東轉運站,Taitung Bus Station,康樂,Kangle,http://web.taiwanbus.tw/TMSData/Schematic/file/8115.jpg,2023-07-13T07:38:39+08:00,1790
THB8117,8117,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811701', 'SubRouteID': '811701', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8117', 'En': '8117'}, 'Headsign': '台東→鹿野', 'HeadsignEn': 'Taitung→Zhongye', 'Direction': 0}, {'SubRouteUID': 'THB811702', 'SubRouteID': '811702', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8117', 'En': '8117'}, 'Headsign': '鹿野→台東', 'HeadsignEn': 'Zhongye→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8117', 'En': '8117'}",台東轉運站,Taitung Bus Station,鹿野,Luye,http://web.taiwanbus.tw/TMSData/Schematic/file/8117.jpg,2023-07-13T07:38:39+08:00,1790
THB8119,8119,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB811901', 'SubRouteID': '811901', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8119', 'En': '8119'}, 'Headsign': '台東→成功→花蓮新站', 'HeadsignEn': 'Taitung→Chenggong→Hualien Bus Station', 'Direction': 0}, {'SubRouteUID': 'THB811902', 'SubRouteID': '811902', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8119', 'En': '8119'}, 'Headsign': '花蓮新站→成功→台東', 'HeadsignEn': 'Hualien Bus Station→Chenggong→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8119', 'En': '8119'}",台東轉運站,Taitung Bus Station,花蓮轉運站,Hualien Bus Sation,http://web.taiwanbus.tw/TMSData/Schematic/file/8119.jpg,2023-07-13T07:38:39+08:00,1790
THB8120,8120,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB812001', 'SubRouteID': '812001', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8120', 'En': '8120'}, 'Headsign': '臺東→中華大橋→成功', 'HeadsignEn': 'Taitung→Zhonghua Bridge→Chenggong', 'Direction': 0}, {'SubRouteUID': 'THB812002', 'SubRouteID': '812002', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8120', 'En': '8120'}, 'Headsign': '成功→中華大橋→臺東', 'HeadsignEn': 'Chenggong→Zhonghua Bridge→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8120', 'En': '8120'}",台東轉運站,Taitung Bus Station,成功,Chenggong,http://web.taiwanbus.tw/TMSData/Schematic/file/8120.jpg,2023-07-13T07:38:39+08:00,1790
THB8122,8122,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB812201', 'SubRouteID': '812201', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8122', 'En': '8122'}, 'Headsign': '臺東→隆昌', 'HeadsignEn': 'Taitung→Longchang', 'Direction': 0}, {'SubRouteUID': 'THB812202', 'SubRouteID': '812202', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8122', 'En': '8122'}, 'Headsign': '隆昌→臺東', 'HeadsignEn': 'Longchang→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8122', 'En': '8122'}",台東保養廠,Dingdong Transport Maintain Factory(Coast Line),隆昌,Longchang,http://web.taiwanbus.tw/TMSData/Schematic/file/8122.jpg,2023-07-13T07:38:39+08:00,1790
THB8125,8125,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB812501', 'SubRouteID': '812501', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8125', 'En': '8125'}, 'Headsign': '成功→東河', 'HeadsignEn': 'Chenggong→Donghe', 'Direction': 0}, {'SubRouteUID': 'THB812502', 'SubRouteID': '812502', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8125', 'En': '8125'}, 'Headsign': '東河→成功', 'HeadsignEn': 'Donghe→Chenggong', 'Direction': 1}]",12,"{'Zh_tw': '8125', 'En': '8125'}",成功,Chenggong,東河,Donghe,http://web.taiwanbus.tw/TMSData/Schematic/file/8125.jpg,2023-07-13T07:38:39+08:00,1790
THB8128,8128,True,"[{'OperatorID': '114', 'OperatorName': {'Zh_tw': '興東客運'}, 'OperatorCode': '', 'OperatorNo': '1602'}]",010,010,"[{'SubRouteUID': 'THB812801', 'SubRouteID': '812801', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8128', 'En': '8128'}, 'Headsign': '臺東→臺東航空站', 'HeadsignEn': 'Taitung→Taitung Airport', 'Direction': 0}, {'SubRouteUID': 'THB812802', 'SubRouteID': '812802', 'OperatorIDs': ['114'], 'SubRouteName': {'Zh_tw': '8128', 'En': '8128'}, 'Headsign': '臺東航空站→臺東', 'HeadsignEn': 'Taitung Airport→Taitung', 'Direction': 1}]",12,"{'Zh_tw': '8128', 'En': '8128'}",台東轉運站,Taitung Bus Station,台東航空站,Taitung Airport Station,http://web.taiwanbus.tw/TMSData/Schematic/file/8128.jpg,2023-07-13T07:38:39+08:00,1790
THB8129,8129,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB812901', 'SubRouteID': '812901', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8129', 'En': '8129'}, 'Headsign': '台東→森林遊樂區(經豐源)', 'HeadsignEn': 'Taitung→Forest Recreation Area(Via Fengyuan)', 'Direction': 0}, {'SubRouteUID': 'THB812902', 'SubRouteID': '812902', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8129', 'En': '8129'}, 'Headsign': '森林遊樂區→台東(經豐源)', 'HeadsignEn': 'Forest Recreation Area→Taitung(Via Fengyuan)', 'Direction': 1}, {'SubRouteUID': 'THB8129A1', 'SubRouteID': '8129A1', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8129A', 'En': '8129A'}, 'Headsign': '台東→森林遊樂區(經豐源)[台東至知本火車站]', 'HeadsignEn': 'Taitung→Forest Recreation Area(Via Fengyuan)(Taitung to TRA Zhiben Station)', 'Direction': 0}, {'SubRouteUID': 'THB8129A2', 'SubRouteID': '8129A2', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8129A', 'En': '8129A'}, 'Headsign': '森林遊樂區→台東(經豐源)[台東至知本火車站]', 'HeadsignEn': 'Forest Recreation Area→Taitung(Via Fengyuan)(Taitung to TRA Zhiben Station)', 'Direction': 1}]",12,"{'Zh_tw': '8129', 'En': '8129'}",台東轉運站,Taitung Bus Station,內溫泉,Neiwenquan,http://web.taiwanbus.tw/TMSData/Schematic/file/8129.jpg,2023-07-13T07:38:39+08:00,1790
THB8130,8130,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813001', 'SubRouteID': '813001', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8130', 'En': '8130'}, 'Headsign': '台東→崎仔頭(經大南)', 'HeadsignEn': 'Taitung→Qizitou(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB8130A2', 'SubRouteID': '8130A2', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8130A', 'En': '8130A'}, 'Headsign': '崎仔頭→台東(經大南)', 'HeadsignEn': 'Qizitou→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8130', 'En': '8130'}",鼎東山線保養場,Dingdong Transport Maintain Factory(Mountain Line),崎仔頭,Qizitou,http://web.taiwanbus.tw/TMSData/Schematic/file/8130.jpg,2023-07-13T07:38:39+08:00,1790
THB8131,8131,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813101', 'SubRouteID': '813101', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8131', 'En': '8131'}, 'Headsign': '台東→知本溫泉(經大南)', 'HeadsignEn': 'Taitung→Jhihben Hot Springs(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB8131A2', 'SubRouteID': '8131A2', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8131A', 'En': '8131A'}, 'Headsign': '知本溫泉→台東[經大南至台東女中]', 'HeadsignEn': ""Jhihben Hot Springs→Taitung(Via Danan To National Taitung Girl's Senior High School)"", 'Direction': 1}]",12,"{'Zh_tw': '8131', 'En': '8131'}",台東轉運站,Taitung Bus Station,知本溫泉,Zhiben Hot Spring,http://web.taiwanbus.tw/TMSData/Schematic/file/8131.jpg,2023-07-13T07:38:39+08:00,1790
THB8132,8132,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813201', 'SubRouteID': '813201', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8132', 'En': '8132'}, 'Headsign': '台東→安朔國小(經大南)', 'HeadsignEn': 'Taitung→Anshuo Elementary School(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB813202', 'SubRouteID': '813202', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8132', 'En': '8132'}, 'Headsign': '安朔國小→台東(經大南)', 'HeadsignEn': 'Anshuo Elementary School→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8132', 'En': '8132'}",台東轉運站,Taitung Bus Station,安朔國小,Anshuo Elementary School,http://web.taiwanbus.tw/TMSData/Schematic/file/8132.jpg,2023-07-13T07:38:39+08:00,1790
THB8135,8135,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813501', 'SubRouteID': '813501', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8135', 'En': '8135'}, 'Headsign': '台東→安朔(經大南)', 'HeadsignEn': 'Taitung→Anshuo(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB813502', 'SubRouteID': '813502', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8135', 'En': '8135'}, 'Headsign': '安朔→台東(經大南)', 'HeadsignEn': 'Anshuo→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8135', 'En': '8135'}",台東轉運站,Taitung Bus Station,安朔,Anshuo,http://web.taiwanbus.tw/TMSData/Schematic/file/8135.jpg,2023-07-13T07:38:39+08:00,1790
THB8136,8136,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813601', 'SubRouteID': '813601', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8136', 'En': '8136'}, 'Headsign': '台東→安朔(經豐源)', 'HeadsignEn': 'Taitung→Anshuo(Via Fengyuan)', 'Direction': 0}, {'SubRouteUID': 'THB813602', 'SubRouteID': '813602', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8136', 'En': '8136'}, 'Headsign': '安朔→台東(經豐源)', 'HeadsignEn': 'Anshuo→Taitung(Via Fengyuan)', 'Direction': 1}]",12,"{'Zh_tw': '8136', 'En': '8136'}",台東轉運站,Taitung Bus Station,安朔,Anshuo,http://web.taiwanbus.tw/TMSData/Schematic/file/8136.jpg,2023-07-13T07:38:39+08:00,1790
THB8137,8137,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813701', 'SubRouteID': '813701', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8137', 'En': '8137'}, 'Headsign': '台東→尚武(經大南)', 'HeadsignEn': 'Taitung→Shangwu(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB813702', 'SubRouteID': '813702', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8137', 'En': '8137'}, 'Headsign': '尚武→台東(經大南)', 'HeadsignEn': 'Shangwu→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8137', 'En': '8137'}",台東轉運站,Taitung Bus Station,尚武,Shangwu,http://web.taiwanbus.tw/TMSData/Schematic/file/8137.jpg,2023-07-13T07:38:39+08:00,1790
THB8138,8138,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB813801', 'SubRouteID': '813801', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8138', 'En': '8138'}, 'Headsign': '台東→壢坵(經大南)', 'HeadsignEn': 'Taitung→Liqiu(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB813802', 'SubRouteID': '813802', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8138', 'En': '8138'}, 'Headsign': '壢坵→台東(經大南)', 'HeadsignEn': 'Liqiu→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8138', 'En': '8138'}",台東轉運站,Taitung Bus Station,壢坵,Liqiu,http://web.taiwanbus.tw/TMSData/Schematic/file/8138.jpg,2023-07-13T07:38:39+08:00,1790
THB8150,8150,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB815001', 'SubRouteID': '815001', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8150', 'En': '8150'}, 'Headsign': '台東→金峰(經大南)', 'HeadsignEn': 'Taitung→Jinfeng(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB815002', 'SubRouteID': '815002', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8150', 'En': '8150'}, 'Headsign': '金峰→台東(經大南)', 'HeadsignEn': 'Jinfeng→Taitung(Via Danan)', 'Direction': 1}]",12,"{'Zh_tw': '8150', 'En': '8150'}",台東轉運站,Taitung Bus Station,金峰,Jinfeng,http://web.taiwanbus.tw/TMSData/Schematic/file/8150.jpg,2023-07-13T07:38:39+08:00,1790
THB8151,8151,True,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB815101', 'SubRouteID': '815101', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8151', 'En': '8151'}, 'Headsign': '台東→太麻里(經大南)', 'HeadsignEn': 'Taitung→Taima Village(Via Danan)', 'Direction': 0}, {'SubRouteUID': 'THB8151A2', 'SubRouteID': '8151A2', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8151A', 'En': '8151A'}, 'Headsign': '太麻里→台東[經大南至台東女中]', 'HeadsignEn': ""Taima Village→Taitung(Via Danan To National Taitung Girl's Senior High School)"", 'Direction': 1}]",12,"{'Zh_tw': '8151', 'En': '8151'}",台東轉運站,Taitung Bus Station,太麻里,Taimali,http://web.taiwanbus.tw/TMSData/Schematic/file/8151.jpg,2023-07-13T07:38:39+08:00,1790
THB8152,8152,False,"[{'OperatorID': '113', 'OperatorName': {'Zh_tw': '東台灣客運'}, 'OperatorCode': '', 'OperatorNo': '0816'}]",010,010,"[{'SubRouteUID': 'THB8152A2', 'SubRouteID': '8152A2', 'OperatorIDs': ['113'], 'SubRouteName': {'Zh_tw': '8152A', 'En': '8152A'}, 'Headsign': '太麻里→台東[經豐源至台東女中]', 'HeadsignEn': ""Taima Village→Taitung(Via Fengyuan To National Taitung Girl's Senior High School)"", 'Direction': 1}]",12,"{'Zh_tw': '8152', 'En': '8152'}",太麻里,Taimali,台東女中,National Taitung Girl's Senior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/8152.jpg,2023-07-13T07:38:39+08:00,1790
