StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
KHH501207040,501207040,1,2,4,11,2023-07-04T06:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207041,501207041,1,2,19,16,2023-07-13T00:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
KHH501207042,501207042,1,2,5,10,2023-07-03T23:24:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207043,501207043,1,2,6,12,2023-07-03T22:42:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501207044,501207044,1,2,7,14,2023-07-12T09:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501207045,501207045,1,2,12,8,2023-07-12T02:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501207046,501207046,1,2,3,15,2023-07-06T18:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207047,501207047,1,2,5,12,2023-07-09T12:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207048,501207048,1,2,2,18,2023-07-12T13:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207049,501207049,1,2,3,17,2023-07-06T09:39:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207050,501207050,1,2,10,6,2023-07-13T22:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501207052,501207052,1,2,8,10,2023-07-06T08:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207054,501207054,1,2,8,18,2023-07-06T21:13:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501207056,501207056,1,2,4,12,2023-07-09T13:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501207057,501207057,1,2,12,8,2023-07-12T16:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 3}"
KHH501207058,501207058,1,2,12,7,2023-07-07T14:29:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501207059,501207059,1,2,0,19,2023-07-13T14:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207060,501207060,1,2,8,35,2023-07-13T14:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207061,501207061,1,2,8,18,2023-07-13T05:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207062,501207062,1,2,16,12,2023-07-08T22:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 1}"
KHH501207063,501207063,1,2,13,18,2023-07-08T15:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501207064,501207064,1,2,2,27,2023-07-06T02:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207065,501207065,1,2,0,27,2023-07-09T19:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207066,501207066,1,2,3,25,2023-07-10T21:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207067,501207067,1,2,3,53,2023-07-13T00:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
KHH501207068,501207068,1,2,0,31,2023-07-11T05:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207069,501207069,1,2,8,20,2023-07-04T15:29:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207070,501207070,1,2,10,18,2023-07-12T05:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207071,501207071,1,2,11,15,2023-07-12T23:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501207072,501207072,1,2,9,12,2023-07-11T17:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207074,501207074,1,2,12,25,2023-07-11T15:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501207075,501207075,1,2,18,9,2023-07-12T05:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
KHH501207076,501207076,1,2,9,9,2023-07-10T14:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207077,501207077,1,2,4,25,2023-07-03T23:39:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207078,501207078,1,2,5,12,2023-07-08T21:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207079,501207079,1,2,5,11,2023-07-10T22:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207080,501207080,1,2,11,5,2023-07-13T02:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501207081,501207081,1,2,0,14,2023-07-04T00:52:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207082,501207082,1,2,5,11,2023-07-09T23:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207084,501207084,1,2,1,34,2023-07-12T23:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501207085,501207085,1,2,10,5,2023-07-11T10:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207086,501207086,1,2,6,9,2023-07-14T00:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501207087,501207087,1,2,8,7,2023-07-09T19:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207088,501207088,1,2,5,10,2023-07-09T07:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501207089,501207089,1,2,4,7,2023-07-10T07:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501207090,501207090,1,2,2,12,2023-07-03T21:47:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207091,501207091,1,2,9,7,2023-07-09T04:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207092,501207092,1,2,3,29,2023-07-13T15:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
KHH501207093,501207093,1,2,9,3,2023-07-05T09:57:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501207094,501207094,1,2,9,4,2023-07-13T10:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207095,501207095,1,2,9,1,2023-07-09T11:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 3}"
KHH501207096,501207096,1,2,10,5,2023-07-03T23:50:09+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207098,501207098,1,2,3,10,2023-07-12T00:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207099,501207099,1,2,6,13,2023-07-10T01:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501207100,501207100,1,2,0,22,2023-07-13T00:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207101,501207101,1,2,8,9,2023-07-04T00:45:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501207102,501207102,1,2,4,14,2023-07-08T00:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207103,501207103,1,2,7,5,2023-07-10T22:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501207104,501207104,1,2,9,2,2023-07-05T11:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501207105,501207105,1,2,17,8,2023-07-09T22:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
KHH501207106,501207106,1,2,6,9,2023-07-08T00:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501207107,501207107,1,2,6,4,2023-07-09T18:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501207108,501207108,1,2,2,8,2023-07-07T07:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207109,501207109,1,2,8,7,2023-07-07T03:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207110,501207110,1,2,12,3,2023-07-12T06:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501207111,501207111,1,2,12,1,2023-07-13T11:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501207112,501207112,1,2,8,7,2023-07-13T06:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207113,501207113,1,2,7,13,2023-07-13T03:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501207114,501207114,1,2,8,12,2023-07-13T23:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207115,501207115,1,2,12,3,2023-07-13T04:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 3}"
KHH501207116,501207116,1,2,13,12,2023-07-13T02:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501207117,501207117,1,2,14,11,2023-07-13T02:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501207118,501207118,1,2,9,4,2023-07-09T17:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207119,501207119,1,2,2,12,2023-07-10T14:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
KHH501207120,501207120,1,2,3,11,2023-07-05T20:37:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207121,501207121,1,2,14,3,2023-07-12T13:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 2}"
KHH501207122,501207122,1,2,2,15,2023-07-10T09:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
KHH501207123,501207123,1,2,13,2,2023-07-12T06:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
KHH501207124,501207124,1,2,4,12,2023-07-03T21:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207125,501207125,1,2,8,15,2023-07-12T06:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207126,501207126,1,2,1,19,2023-07-03T23:48:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501208001,501208001,1,2,0,33,2023-07-12T14:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208002,501208002,1,2,23,6,2023-07-13T23:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
KHH501208003,501208003,1,2,5,19,2023-07-12T04:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501208004,501208004,1,2,4,8,2023-07-11T17:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501208005,501208005,1,2,10,5,2023-07-13T00:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501208006,501208006,1,2,13,8,2023-07-08T20:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
KHH501208007,501208007,1,2,3,27,2023-07-08T06:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501208008,501208008,1,2,14,3,2023-07-10T11:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501208009,501208009,1,2,13,17,2023-07-12T05:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
KHH501208010,501208010,1,2,14,1,2023-07-13T21:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 1}"
KHH501208011,501208011,1,2,7,30,2023-07-11T13:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501208012,501208012,1,2,14,16,2023-07-12T18:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501208013,501208013,1,2,21,5,2023-07-05T01:11:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
KHH501208014,501208014,1,2,14,5,2023-07-12T07:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501208015,501208015,1,2,11,4,2023-07-09T00:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501208016,501208016,1,2,3,19,2023-07-12T15:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501208017,501208017,1,2,12,3,2023-07-04T00:33:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501208018,501208018,1,2,3,12,2023-07-06T03:27:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501208019,501208019,1,2,6,10,2023-07-12T07:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501208020,501208020,1,2,6,15,2023-07-13T09:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501208021,501208021,1,2,12,5,2023-07-03T20:45:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501208022,501208022,1,2,5,10,2023-07-10T13:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501208023,501208023,1,2,5,25,2023-07-12T10:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501208024,501208024,1,2,2,19,2023-07-04T00:16:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208026,501208026,1,2,8,13,2023-07-12T16:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501208027,501208027,1,2,0,30,2023-07-07T15:09:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208028,501208028,1,2,10,5,2023-07-13T17:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501208029,501208029,1,2,9,6,2023-07-04T00:06:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501208030,501208030,1,2,32,6,2023-07-13T03:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 32, 'ElectricBikes': 0}"
KHH501208031,501208031,1,2,4,24,2023-07-07T09:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501208032,501208032,1,2,1,33,2023-07-13T19:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501208033,501208033,1,2,1,40,2023-07-08T09:33:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501208034,501208034,1,2,0,19,2023-07-07T22:17:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208035,501208035,1,2,2,26,2023-07-11T13:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208036,501208036,1,2,2,25,2023-07-09T03:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208037,501208037,1,2,16,12,2023-07-07T00:09:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501208038,501208038,1,2,0,24,2023-07-10T20:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208039,501208039,1,2,9,13,2023-07-06T07:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501208040,501208040,1,2,3,16,2023-07-09T00:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501208041,501208041,1,2,7,8,2023-07-13T10:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501208042,501208042,1,2,15,1,2023-07-09T11:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 3}"
KHH501208043,501208043,1,2,11,5,2023-07-13T16:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501208044,501208044,1,2,9,6,2023-07-11T23:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501208045,501208045,1,2,18,14,2023-07-12T14:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
KHH501208046,501208046,1,2,8,8,2023-07-08T08:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501208047,501208047,1,2,8,22,2023-07-07T03:53:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208048,501208048,1,2,15,8,2023-07-09T22:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
KHH501208049,501208049,1,2,8,8,2023-07-12T15:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
KHH501208050,501208050,1,2,10,10,2023-07-10T02:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501208051,501208051,1,2,2,28,2023-07-13T13:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208052,501208052,1,2,8,8,2023-07-12T20:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208053,501208053,1,2,16,5,2023-07-13T10:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501208054,501208054,1,2,0,28,2023-07-03T21:48:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208055,501208055,1,2,6,14,2023-07-03T22:02:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501208056,501208056,1,2,24,3,2023-07-09T15:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 0}"
KHH501208057,501208057,1,2,7,21,2023-07-09T21:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501208058,501208058,1,2,10,6,2023-07-08T11:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501208059,501208059,1,2,0,29,2023-07-11T09:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208060,501208060,1,2,6,10,2023-07-10T20:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501208061,501208061,1,2,8,13,2023-07-11T12:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208062,501208062,1,2,10,6,2023-07-11T06:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501208063,501208063,1,2,11,5,2023-07-12T07:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501208064,501208064,1,2,8,12,2023-07-11T04:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208065,501208065,1,2,10,0,2023-07-07T21:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501208066,501208066,1,2,1,11,2023-07-12T15:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501208067,501208067,1,2,7,3,2023-07-13T04:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501208068,501208068,1,2,2,8,2023-07-04T10:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208069,501208069,1,2,9,1,2023-07-11T15:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501208070,501208070,1,2,18,2,2023-07-04T00:18:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 2}"
KHH501208071,501208071,1,2,8,3,2023-07-07T05:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208072,501208072,1,2,5,9,2023-07-03T23:48:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 2}"
KHH501208073,501208073,1,2,4,16,2023-07-13T05:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501208074,501208074,1,2,6,13,2023-07-04T00:55:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501208075,501208075,1,2,2,10,2023-07-13T22:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208076,501208076,1,2,9,6,2023-07-03T22:42:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501208077,501208077,1,2,8,2,2023-07-10T16:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501208078,501208078,1,2,0,19,2023-07-13T15:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501208079,501208079,1,2,2,10,2023-07-08T16:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208080,501208080,1,2,8,6,2023-07-11T21:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501208081,501208081,1,2,7,12,2023-07-12T09:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501208082,501208082,1,2,2,8,2023-07-08T12:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208083,501208083,1,2,2,9,2023-07-06T09:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501208084,501208084,1,2,11,0,2023-07-08T01:39:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501208085,501208085,1,2,17,0,2023-07-12T05:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
KHH501208086,501208086,1,2,11,13,2023-07-04T10:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501208087,501208087,1,2,11,19,2023-07-12T23:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501208088,501208088,1,2,3,17,2023-07-12T01:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501208089,501208089,1,2,3,13,2023-07-11T06:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
